t,method,crps
7289,vitali_ogd_per_quantile,0.018642
7289,mechanism,0.024293
7290,uniform,0.028373
7290,raja_history_free,0.027432
7290,vitali_ogd_per_quantile,0.018679
7290,mechanism,0.024461
7291,uniform,0.02855
7291,raja_history_free,0.027585
7291,vitali_ogd_per_quantile,0.018677
7291,mechanism,0.024566
7292,uniform,0.029334
7292,raja_history_free,0.028334
7292,vitali_ogd_per_quantile,0.019166
7292,mechanism,0.025242
7293,uniform,0.030236
7293,raja_history_free,0.029174
7293,vitali_ogd_per_quantile,0.019515
7293,mechanism,0.025942
7294,uniform,0.030506
7294,raja_history_free,0.029392
7294,vitali_ogd_per_quantile,0.019526
7294,mechanism,0.025983
7295,uniform,0.03083
7295,raja_history_free,0.029657
7295,vitali_ogd_per_quantile,0.019543
7295,mechanism,0.026109
7296,uniform,0.030912
7296,raja_history_free,0.029704
7296,vitali_ogd_per_quantile,0.019409
7296,mechanism,0.026014
7297,uniform,0.031215
7297,raja_history_free,0.029961
7297,vitali_ogd_per_quantile,0.019446
7297,mechanism,0.026147
7298,uniform,0.031534
7298,raja_history_free,0.030239
7298,vitali_ogd_per_quantile,0.019456
7298,mechanism,0.026294
7299,uniform,0.032006
7299,raja_history_free,0.030653
7299,vitali_ogd_per_quantile,0.019361
7299,mechanism,0.026513
7300,uniform,0.032206
7300,raja_history_free,0.030848
7300,vitali_ogd_per_quantile,0.019546
7300,mechanism,0.026709
7301,uniform,0.03218
7301,raja_history_free,0.0308
7301,vitali_ogd_per_quantile,0.019285
7301,mechanism,0.026649
7302,uniform,0.03185
7302,raja_history_free,0.030459
7302,vitali_ogd_per_quantile,0.019089
7302,mechanism,0.02628
7303,uniform,0.031798
7303,raja_history_free,0.030399
7303,vitali_ogd_per_quantile,0.019104
7303,mechanism,0.026241
7304,uniform,0.031857
7304,raja_history_free,0.030427
7304,vitali_ogd_per_quantile,0.018631
7304,mechanism,0.026172
7305,uniform,0.031637
7305,raja_history_free,0.030191
7305,vitali_ogd_per_quantile,0.018372
7305,mechanism,0.025876
7306,uniform,0.031276
7306,raja_history_free,0.029823
7306,vitali_ogd_per_quantile,0.018169
7306,mechanism,0.0255
7307,uniform,0.030578
7307,raja_history_free,0.029128
7307,vitali_ogd_per_quantile,0.017688
7307,mechanism,0.024828
7308,uniform,0.029719
7308,raja_history_free,0.028296
7308,vitali_ogd_per_quantile,0.017304
7308,mechanism,0.024085
7309,uniform,0.029721
7309,raja_history_free,0.028319
7309,vitali_ogd_per_quantile,0.017093
7309,mechanism,0.024147
7310,uniform,0.029753
7310,raja_history_free,0.028339
7310,vitali_ogd_per_quantile,0.016863
7310,mechanism,0.024146
7311,uniform,0.029741
7311,raja_history_free,0.028333
7311,vitali_ogd_per_quantile,0.016873
7311,mechanism,0.024149
7312,uniform,0.029762
7312,raja_history_free,0.028353
7312,vitali_ogd_per_quantile,0.016863
7312,mechanism,0.024161
7313,uniform,0.029843
7313,raja_history_free,0.028431
7313,vitali_ogd_per_quantile,0.016906
7313,mechanism,0.024244
7314,uniform,0.029839
7314,raja_history_free,0.028432
7314,vitali_ogd_per_quantile,0.016981
7314,mechanism,0.024244
7315,uniform,0.029434
7315,raja_history_free,0.028031
7315,vitali_ogd_per_quantile,0.01667
7315,mechanism,0.023856
7316,uniform,0.029188
7316,raja_history_free,0.0278
7316,vitali_ogd_per_quantile,0.016656
7316,mechanism,0.023664
7317,uniform,0.029463
7317,raja_history_free,0.028074
7317,vitali_ogd_per_quantile,0.016859
7317,mechanism,0.023961
7318,uniform,0.029392
7318,raja_history_free,0.028002
7318,vitali_ogd_per_quantile,0.016809
7318,mechanism,0.023935
7319,uniform,0.029388
7319,raja_history_free,0.027994
7319,vitali_ogd_per_quantile,0.016834
7319,mechanism,0.023941
7320,uniform,0.029424
7320,raja_history_free,0.028029
7320,vitali_ogd_per_quantile,0.01684
7320,mechanism,0.023989
7321,uniform,0.029416
7321,raja_history_free,0.028018
7321,vitali_ogd_per_quantile,0.016865
7321,mechanism,0.023987
7322,uniform,0.029368
7322,raja_history_free,0.027972
7322,vitali_ogd_per_quantile,0.016855
7322,mechanism,0.023959
7323,uniform,0.029449
7323,raja_history_free,0.028051
7323,vitali_ogd_per_quantile,0.016914
7323,mechanism,0.024048
7324,uniform,0.029569
7324,raja_history_free,0.028165
7324,vitali_ogd_per_quantile,0.016946
7324,mechanism,0.02417
7325,uniform,0.029721
7325,raja_history_free,0.028307
7325,vitali_ogd_per_quantile,0.016982
7325,mechanism,0.024314
7326,uniform,0.029789
7326,raja_history_free,0.028366
7326,vitali_ogd_per_quantile,0.016984
7326,mechanism,0.02437
7327,uniform,0.029812
7327,raja_history_free,0.028384
7327,vitali_ogd_per_quantile,0.01696
7327,mechanism,0.024384
7328,uniform,0.029941
7328,raja_history_free,0.028505
7328,vitali_ogd_per_quantile,0.016996
7328,mechanism,0.024499
7329,uniform,0.029972
7329,raja_history_free,0.028531
7329,vitali_ogd_per_quantile,0.017003
7329,mechanism,0.02452
7330,uniform,0.029967
7330,raja_history_free,0.028522
7330,vitali_ogd_per_quantile,0.017024
7330,mechanism,0.024509
7331,uniform,0.029992
7331,raja_history_free,0.028539
7331,vitali_ogd_per_quantile,0.017016
7331,mechanism,0.024525
7332,uniform,0.030069
7332,raja_history_free,0.028626
7332,vitali_ogd_per_quantile,0.017209
7332,mechanism,0.024611
7333,uniform,0.030184
7333,raja_history_free,0.028743
7333,vitali_ogd_per_quantile,0.017315
7333,mechanism,0.024728
7334,uniform,0.030241
7334,raja_history_free,0.028799
7334,vitali_ogd_per_quantile,0.017302
7334,mechanism,0.02479
7335,uniform,0.030292
7335,raja_history_free,0.028852
7335,vitali_ogd_per_quantile,0.017479
7335,mechanism,0.024844
7336,uniform,0.030316
7336,raja_history_free,0.028873
7336,vitali_ogd_per_quantile,0.017454
7336,mechanism,0.024869
7337,uniform,0.030456
7337,raja_history_free,0.02901
7337,vitali_ogd_per_quantile,0.017615
7337,mechanism,0.025008
7338,uniform,0.030493
7338,raja_history_free,0.029037
7338,vitali_ogd_per_quantile,0.017551
7338,mechanism,0.025052
7339,uniform,0.030714
7339,raja_history_free,0.029246
7339,vitali_ogd_per_quantile,0.017649
7339,mechanism,0.025275
7340,uniform,0.030863
7340,raja_history_free,0.029376
7340,vitali_ogd_per_quantile,0.017646
7340,mechanism,0.025403
7341,uniform,0.030131
7341,raja_history_free,0.028622
7341,vitali_ogd_per_quantile,0.016806
7341,mechanism,0.024634
7342,uniform,0.029876
7342,raja_history_free,0.028339
7342,vitali_ogd_per_quantile,0.016742
7342,mechanism,0.024369
7343,uniform,0.029254
7343,raja_history_free,0.027665
7343,vitali_ogd_per_quantile,0.01643
7343,mechanism,0.023859
7344,uniform,0.028932
7344,raja_history_free,0.027273
7344,vitali_ogd_per_quantile,0.016391
7344,mechanism,0.023792
7345,uniform,0.028871
7345,raja_history_free,0.027171
7345,vitali_ogd_per_quantile,0.016388
7345,mechanism,0.023853
7346,uniform,0.028846
7346,raja_history_free,0.02713
7346,vitali_ogd_per_quantile,0.016465
7346,mechanism,0.023866
7347,uniform,0.028806
7347,raja_history_free,0.027081
7347,vitali_ogd_per_quantile,0.016484
7347,mechanism,0.023893
7348,uniform,0.028783
7348,raja_history_free,0.027049
7348,vitali_ogd_per_quantile,0.016202
7348,mechanism,0.023765
7349,uniform,0.0292
7349,raja_history_free,0.027508
7349,vitali_ogd_per_quantile,0.016961
7349,mechanism,0.0242
7350,uniform,0.029407
7350,raja_history_free,0.027718
7350,vitali_ogd_per_quantile,0.017165
7350,mechanism,0.024383
7351,uniform,0.02933
7351,raja_history_free,0.027633
7351,vitali_ogd_per_quantile,0.016994
7351,mechanism,0.0243
7352,uniform,0.029065
7352,raja_history_free,0.027369
7352,vitali_ogd_per_quantile,0.016784
7352,mechanism,0.024031
7353,uniform,0.029023
7353,raja_history_free,0.027333
7353,vitali_ogd_per_quantile,0.016801
7353,mechanism,0.023996
7354,uniform,0.028864
7354,raja_history_free,0.027181
7354,vitali_ogd_per_quantile,0.016733
7354,mechanism,0.023852
7355,uniform,0.028728
7355,raja_history_free,0.027081
7355,vitali_ogd_per_quantile,0.016912
7355,mechanism,0.023809
7356,uniform,0.029189
7356,raja_history_free,0.027561
7356,vitali_ogd_per_quantile,0.01735
7356,mechanism,0.024323
7357,uniform,0.02914
7357,raja_history_free,0.027527
7357,vitali_ogd_per_quantile,0.017657
7357,mechanism,0.024321
7358,uniform,0.029167
7358,raja_history_free,0.027546
7358,vitali_ogd_per_quantile,0.017604
7358,mechanism,0.02434
7359,uniform,0.029209
7359,raja_history_free,0.027587
7359,vitali_ogd_per_quantile,0.017701
7359,mechanism,0.024385
7360,uniform,0.029215
7360,raja_history_free,0.027593
7360,vitali_ogd_per_quantile,0.017717
7360,mechanism,0.024396
7361,uniform,0.02925
7361,raja_history_free,0.02764
7361,vitali_ogd_per_quantile,0.017985
7361,mechanism,0.024438
7362,uniform,0.029282
7362,raja_history_free,0.02767
7362,vitali_ogd_per_quantile,0.017994
7362,mechanism,0.02447
7363,uniform,0.029718
7363,raja_history_free,0.028087
7363,vitali_ogd_per_quantile,0.018272
7363,mechanism,0.024849
7364,uniform,0.029469
7364,raja_history_free,0.027811
7364,vitali_ogd_per_quantile,0.01774
7364,mechanism,0.024558
7365,uniform,0.030102
7365,raja_history_free,0.028422
7365,vitali_ogd_per_quantile,0.01822
7365,mechanism,0.025096
7366,uniform,0.031037
7366,raja_history_free,0.029319
7366,vitali_ogd_per_quantile,0.018742
7366,mechanism,0.025886
7367,uniform,0.032324
7367,raja_history_free,0.030556
7367,vitali_ogd_per_quantile,0.019267
7367,mechanism,0.026854
7368,uniform,0.031905
7368,raja_history_free,0.030126
7368,vitali_ogd_per_quantile,0.019322
7368,mechanism,0.026412
7369,uniform,0.031741
7369,raja_history_free,0.029972
7369,vitali_ogd_per_quantile,0.019518
7369,mechanism,0.026307
7370,uniform,0.031601
7370,raja_history_free,0.02984
7370,vitali_ogd_per_quantile,0.019567
7370,mechanism,0.026217
7371,uniform,0.03159
7371,raja_history_free,0.029844
7371,vitali_ogd_per_quantile,0.019656
7371,mechanism,0.026243
7372,uniform,0.030641
7372,raja_history_free,0.028939
7372,vitali_ogd_per_quantile,0.019007
7372,mechanism,0.025387
7373,uniform,0.030509
7373,raja_history_free,0.02884
7373,vitali_ogd_per_quantile,0.019137
7373,mechanism,0.025358
7374,uniform,0.030367
7374,raja_history_free,0.02872
7374,vitali_ogd_per_quantile,0.019175
7374,mechanism,0.025316
7375,uniform,0.030076
7375,raja_history_free,0.028459
7375,vitali_ogd_per_quantile,0.019131
7375,mechanism,0.025182
7376,uniform,0.03007
7376,raja_history_free,0.028455
7376,vitali_ogd_per_quantile,0.019092
7376,mechanism,0.025212
7377,uniform,0.029967
7377,raja_history_free,0.028362
7377,vitali_ogd_per_quantile,0.019085
7377,mechanism,0.025163
7378,uniform,0.030029
7378,raja_history_free,0.028431
7378,vitali_ogd_per_quantile,0.019267
7378,mechanism,0.025263
7379,uniform,0.029861
7379,raja_history_free,0.028275
7379,vitali_ogd_per_quantile,0.01921
7379,mechanism,0.025141
7380,uniform,0.03017
7380,raja_history_free,0.028584
7380,vitali_ogd_per_quantile,0.019586
7380,mechanism,0.025479
7381,uniform,0.030932
7381,raja_history_free,0.029326
7381,vitali_ogd_per_quantile,0.020166
7381,mechanism,0.026232
7382,uniform,0.031392
7382,raja_history_free,0.029755
7382,vitali_ogd_per_quantile,0.020258
7382,mechanism,0.026581
7383,uniform,0.031752
7383,raja_history_free,0.030085
7383,vitali_ogd_per_quantile,0.020303
7383,mechanism,0.026729
7384,uniform,0.031674
7384,raja_history_free,0.029993
7384,vitali_ogd_per_quantile,0.020359
7384,mechanism,0.026597
7385,uniform,0.031361
7385,raja_history_free,0.029683
7385,vitali_ogd_per_quantile,0.020177
7385,mechanism,0.02626
7386,uniform,0.031431
7386,raja_history_free,0.029753
7386,vitali_ogd_per_quantile,0.020163
7386,mechanism,0.026306
7387,uniform,0.031336
7387,raja_history_free,0.029657
7387,vitali_ogd_per_quantile,0.020108
7387,mechanism,0.026186
7388,uniform,0.031198
7388,raja_history_free,0.029531
7388,vitali_ogd_per_quantile,0.020196
7388,mechanism,0.026105
7389,uniform,0.031139
7389,raja_history_free,0.029501
7389,vitali_ogd_per_quantile,0.020281
7389,mechanism,0.026121
7390,uniform,0.030988
7390,raja_history_free,0.029361
7390,vitali_ogd_per_quantile,0.020261
7390,mechanism,0.026014
7391,uniform,0.030921
7391,raja_history_free,0.029298
7391,vitali_ogd_per_quantile,0.02031
7391,mechanism,0.025987
7392,uniform,0.030356
7392,raja_history_free,0.028747
7392,vitali_ogd_per_quantile,0.019925
7392,mechanism,0.025493
7393,uniform,0.029521
7393,raja_history_free,0.02796
7393,vitali_ogd_per_quantile,0.019594
7393,mechanism,0.024833
7394,uniform,0.029308
7394,raja_history_free,0.027784
7394,vitali_ogd_per_quantile,0.019603
7394,mechanism,0.024823
7395,uniform,0.029053
7395,raja_history_free,0.027575
7395,vitali_ogd_per_quantile,0.019614
7395,mechanism,0.024746
7396,uniform,0.02896
7396,raja_history_free,0.0275
7396,vitali_ogd_per_quantile,0.019692
7396,mechanism,0.024802
7397,uniform,0.028886
7397,raja_history_free,0.027449
7397,vitali_ogd_per_quantile,0.019776
7397,mechanism,0.024864
7398,uniform,0.028682
7398,raja_history_free,0.027273
7398,vitali_ogd_per_quantile,0.01978
7398,mechanism,0.024806
7399,uniform,0.028177
7399,raja_history_free,0.026805
7399,vitali_ogd_per_quantile,0.019627
7399,mechanism,0.024523
7400,uniform,0.027938
7400,raja_history_free,0.026557
7400,vitali_ogd_per_quantile,0.019323
7400,mechanism,0.024279
7401,uniform,0.02746
7401,raja_history_free,0.026085
7401,vitali_ogd_per_quantile,0.019048
7401,mechanism,0.023849
7402,uniform,0.027348
7402,raja_history_free,0.025984
7402,vitali_ogd_per_quantile,0.019049
7402,mechanism,0.023802
7403,uniform,0.027319
7403,raja_history_free,0.02596
7403,vitali_ogd_per_quantile,0.019047
7403,mechanism,0.0238
7404,uniform,0.0269
7404,raja_history_free,0.025548
7404,vitali_ogd_per_quantile,0.018801
7404,mechanism,0.023423
7405,uniform,0.026829
7405,raja_history_free,0.025485
7405,vitali_ogd_per_quantile,0.018833
7405,mechanism,0.023414
7406,uniform,0.026788
7406,raja_history_free,0.025448
7406,vitali_ogd_per_quantile,0.018844
7406,mechanism,0.023406
7407,uniform,0.026763
7407,raja_history_free,0.025436
7407,vitali_ogd_per_quantile,0.018919
7407,mechanism,0.023416
7408,uniform,0.026757
7408,raja_history_free,0.025431
7408,vitali_ogd_per_quantile,0.01891
7408,mechanism,0.023428
7409,uniform,0.026849
7409,raja_history_free,0.025537
7409,vitali_ogd_per_quantile,0.019086
7409,mechanism,0.023538
7410,uniform,0.026845
7410,raja_history_free,0.025532
7410,vitali_ogd_per_quantile,0.019108
7410,mechanism,0.023543
7411,uniform,0.026728
7411,raja_history_free,0.025419
7411,vitali_ogd_per_quantile,0.019046
7411,mechanism,0.023436
7412,uniform,0.026783
7412,raja_history_free,0.025464
7412,vitali_ogd_per_quantile,0.018924
7412,mechanism,0.023484
7413,uniform,0.026738
7413,raja_history_free,0.025416
7413,vitali_ogd_per_quantile,0.018895
7413,mechanism,0.023436
7414,uniform,0.026767
7414,raja_history_free,0.025436
7414,vitali_ogd_per_quantile,0.018827
7414,mechanism,0.023459
7415,uniform,0.026814
7415,raja_history_free,0.02548
7415,vitali_ogd_per_quantile,0.018862
7415,mechanism,0.023503
7416,uniform,0.026796
7416,raja_history_free,0.025458
7416,vitali_ogd_per_quantile,0.018838
7416,mechanism,0.023481
7417,uniform,0.026524
7417,raja_history_free,0.025186
7417,vitali_ogd_per_quantile,0.018621
7417,mechanism,0.023208
7418,uniform,0.026444
7418,raja_history_free,0.025114
7418,vitali_ogd_per_quantile,0.018636
7418,mechanism,0.023138
7419,uniform,0.026513
7419,raja_history_free,0.025192
7419,vitali_ogd_per_quantile,0.018724
7419,mechanism,0.023217
7420,uniform,0.026486
7420,raja_history_free,0.025166
7420,vitali_ogd_per_quantile,0.018744
7420,mechanism,0.023194
7421,uniform,0.026546
7421,raja_history_free,0.025225
7421,vitali_ogd_per_quantile,0.018807
7421,mechanism,0.023258
7422,uniform,0.026577
7422,raja_history_free,0.025251
7422,vitali_ogd_per_quantile,0.018807
7422,mechanism,0.023288
7423,uniform,0.026569
7423,raja_history_free,0.025239
7423,vitali_ogd_per_quantile,0.018805
7423,mechanism,0.023279
7424,uniform,0.026498
7424,raja_history_free,0.025166
7424,vitali_ogd_per_quantile,0.018774
7424,mechanism,0.023209
7425,uniform,0.026411
7425,raja_history_free,0.02508
7425,vitali_ogd_per_quantile,0.018757
7425,mechanism,0.02313
7426,uniform,0.026495
7426,raja_history_free,0.025165
7426,vitali_ogd_per_quantile,0.018837
7426,mechanism,0.023223
7427,uniform,0.026495
7427,raja_history_free,0.025157
7427,vitali_ogd_per_quantile,0.01887
7427,mechanism,0.023223
7428,uniform,0.026413
7428,raja_history_free,0.025086
7428,vitali_ogd_per_quantile,0.018956
7428,mechanism,0.02316
7429,uniform,0.026407
7429,raja_history_free,0.025077
7429,vitali_ogd_per_quantile,0.018959
7429,mechanism,0.023164
7430,uniform,0.02642
7430,raja_history_free,0.025093
7430,vitali_ogd_per_quantile,0.018965
7430,mechanism,0.023186
7431,uniform,0.026446
7431,raja_history_free,0.025121
7431,vitali_ogd_per_quantile,0.018983
7431,mechanism,0.023216
7432,uniform,0.026424
7432,raja_history_free,0.025085
7432,vitali_ogd_per_quantile,0.018859
7432,mechanism,0.023184
7433,uniform,0.026326
7433,raja_history_free,0.024981
7433,vitali_ogd_per_quantile,0.018784
7433,mechanism,0.023084
7434,uniform,0.026327
7434,raja_history_free,0.024978
7434,vitali_ogd_per_quantile,0.018806
7434,mechanism,0.023082
7435,uniform,0.026312
7435,raja_history_free,0.024953
7435,vitali_ogd_per_quantile,0.018638
7435,mechanism,0.023061
7436,uniform,0.026539
7436,raja_history_free,0.025192
7436,vitali_ogd_per_quantile,0.019038
7436,mechanism,0.023292
7437,uniform,0.026488
7437,raja_history_free,0.025132
7437,vitali_ogd_per_quantile,0.018836
7437,mechanism,0.023245
7438,uniform,0.026311
7438,raja_history_free,0.024958
7438,vitali_ogd_per_quantile,0.018793
7438,mechanism,0.023063
7439,uniform,0.026095
7439,raja_history_free,0.024748
7439,vitali_ogd_per_quantile,0.018699
7439,mechanism,0.022854
7440,uniform,0.025905
7440,raja_history_free,0.024572
7440,vitali_ogd_per_quantile,0.018689
7440,mechanism,0.022698
7441,uniform,0.025639
7441,raja_history_free,0.024323
7441,vitali_ogd_per_quantile,0.018633
7441,mechanism,0.022499
7442,uniform,0.025464
7442,raja_history_free,0.024186
7442,vitali_ogd_per_quantile,0.018789
7442,mechanism,0.022436
7443,uniform,0.025312
7443,raja_history_free,0.024068
7443,vitali_ogd_per_quantile,0.018811
7443,mechanism,0.022435
7444,uniform,0.02501
7444,raja_history_free,0.023806
7444,vitali_ogd_per_quantile,0.018829
7444,mechanism,0.02231
7445,uniform,0.024815
7445,raja_history_free,0.023637
7445,vitali_ogd_per_quantile,0.018862
7445,mechanism,0.022282
7446,uniform,0.024956
7446,raja_history_free,0.023784
7446,vitali_ogd_per_quantile,0.018838
7446,mechanism,0.022461
7447,uniform,0.024954
7447,raja_history_free,0.023797
7447,vitali_ogd_per_quantile,0.019183
7447,mechanism,0.022499
7448,uniform,0.025093
7448,raja_history_free,0.023947
7448,vitali_ogd_per_quantile,0.019334
7448,mechanism,0.022634
7449,uniform,0.024669
7449,raja_history_free,0.023474
7449,vitali_ogd_per_quantile,0.018587
7449,mechanism,0.022193
7450,uniform,0.024522
7450,raja_history_free,0.023317
7450,vitali_ogd_per_quantile,0.018414
7450,mechanism,0.022066
7451,uniform,0.024495
7451,raja_history_free,0.023291
7451,vitali_ogd_per_quantile,0.018418
7451,mechanism,0.022048
7452,uniform,0.024499
7452,raja_history_free,0.023294
7452,vitali_ogd_per_quantile,0.01843
7452,mechanism,0.022061
7453,uniform,0.02453
7453,raja_history_free,0.023321
7453,vitali_ogd_per_quantile,0.018431
